XCOORD,YCOORD
42.23723583190432,-71.13190118468708
42.23723583215934,-71.13190118412271
42.23723583215934,-71.13190118412271
42.23723583215934,-71.13190118412271
42.23723583215934,-71.13190118412271
42.23723583215934,-71.13190118412271
42.23723583215934,-71.13190118412271
42.23723583215934,-71.13190118412271
42.23723583215934,-71.13190118412271
42.23723583215934,-71.13190118412271
42.23723583525723,-71.13190118282604
42.237236315319386,-71.13188642845702
42.23739327767484,-71.13274475757528
42.23743639104955,-71.12505708083543
42.23752460717821,-71.12682988497095
42.23753172826824,-71.1325824234231
42.23766698779111,-71.1322933840718
42.23766698779111,-71.1322933840718
42.2376669879305,-71.13229338400423
42.2376669879305,-71.13229338400423
42.2376669879306,-71.13229338400423
42.2376669879306,-71.13229338400423
42.2376669879306,-71.13229338400423
42.23774436446475,-71.1323507453142
42.2380323427503,-71.1325470280815
42.23803360221311,-71.13254772221734
42.23816264352902,-71.13526718574253
42.23816264392085,-71.13526718562785
42.23816264392085,-71.13526718562785
42.23816264392085,-71.13526718562785
42.238162643920944,-71.13526718562785
42.238162643920944,-71.13526718562785
42.238162643920944,-71.13526718562785
42.238162643920944,-71.13526718562785
42.238162643920944,-71.13526718562785
42.238162643920944,-71.13526718562785
42.23820446736841,-71.13567963472906
42.2383269601926,-71.13607477524513
42.23838517653203,-71.13276341736918
42.23846417935885,-71.13278039030101
42.23847441329081,-71.13277488991972
42.23848610272477,-71.13130184659938
42.238486312521495,-71.13277180647678
42.23850957475951,-71.13276504610319
42.23857556687199,-71.13272489256028
42.238659571895845,-71.13265132521362
42.23872004170095,-71.13485340695445
42.23872004170095,-71.13485340695445
42.23872004170095,-71.13485340695445
42.238720041948014,-71.13485340645252
42.23917864516886,-71.13217232281585
42.23917864516886,-71.13217232281585
42.23920268272451,-71.13215063145194
42.23920268272451,-71.13215063145194
42.23920268272451,-71.13215063145194
42.23920268272451,-71.13215063145194
42.239202683080975,-71.13215063123772
42.239202683080975,-71.13215063123772
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.239202683080975,-71.1321506312376
42.23920704125236,-71.13214635765648
42.23923594984029,-71.13211801015754
42.239456683071054,-71.12580176248947
42.23962900391546,-71.13370078550108
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205645
42.23964226646039,-71.13377238205632
42.23964226646039,-71.13377238205632
42.23964226646039,-71.13377238205632
42.23964226646039,-71.13377238205632
42.23964226649992,-71.13377238236384
42.23964226649992,-71.13377238236384
42.23964226649992,-71.13377238236384
42.23964226649992,-71.13377238236384
42.23964226649992,-71.13377238236384
42.2396422665625,-71.13377238205138
42.23964226656258,-71.13377238205126
42.23964226656258,-71.13377238205126
42.23964226656258,-71.13377238205126
42.23964226656258,-71.13377238205126
42.23964226656258,-71.13377238205126
42.2396444746446,-71.13372824209715
42.239664120701725,-71.12571439843191
42.2396971110475,-71.13376964013523
42.23974322518843,-71.12573959131336
42.23981185378752,-71.13375720920003
42.239845480655205,-71.12577215642388
42.23984548092288,-71.12577215650906
42.23984548092288,-71.12577215650906
42.23984548092288,-71.12577215650906
42.23984548092288,-71.12577215650906
42.23984548092288,-71.12577215650906
42.239845480999065,-71.12577215706607
42.23984548114459,-71.1257721560574
42.23986900716857,-71.1257771084631
42.23989488718322,-71.14082323716457
42.23992863173472,-71.13149344024028
42.24004759326241,-71.13577657042305
42.24008155179288,-71.14138954166496
42.24008698483945,-71.1414060302597
42.24010225552119,-71.12584715871863
42.24018440736489,-71.14170169674495
42.24029005721276,-71.1259020143427
42.24036022437474,-71.14222139774876
42.24053302531502,-71.13342400277324
42.24053302531502,-71.13342400277324
42.24058642837471,-71.14143626164604
42.24064470748186,-71.12617511596864
42.24065728874832,-71.13111585650476
42.24065728874832,-71.13111585650476
42.24065728874832,-71.13111585650476
42.24076835974269,-71.13982989757268
42.24087087458032,-71.12604434531154
42.24101647546416,-71.1352217983079
42.241389120649735,-71.139425879797
42.2414049886091,-71.1330060564882
42.24140498860918,-71.1330060564882
42.24140552878804,-71.1308184604693
42.24141314030236,-71.12216434735257
42.24141314030236,-71.12216434735257
42.24141496688879,-71.13081492058228
42.24143756856612,-71.12615207557484
42.24145727797531,-71.12615558109127
42.241480800436776,-71.13660471124837
42.24163757382576,-71.12618598525626
42.24172167763777,-71.12619464460447
42.24180022757796,-71.13757551543422
42.24181599004964,-71.13066317832902
42.24182919604638,-71.12620542979124
42.24209602385197,-71.02687286555968
42.24211338275904,-71.13054543960826
42.24220204986377,-71.1262352264891
42.24228025654001,-71.1325668816665
42.24259033006236,-71.12623334086322
42.24260487742091,-71.13035327297102
42.24261254320094,-71.12638628595637
42.24261254320094,-71.12638628595637
42.24261254320094,-71.12638628595637
42.24261254320094,-71.12638628595637
42.24261349505654,-71.12638628935723
42.24262117338549,-71.12638627240612
42.24262117338549,-71.12638627240612
42.24262117338549,-71.12638627240612
42.24266719793572,-71.12623296822318
42.24266719793572,-71.12623296822306
42.24266719793572,-71.12623296822306
42.24266719793572,-71.12623296822306
42.24266719793572,-71.12623296822306
42.24266719793572,-71.12623296822306
42.24266719793572,-71.12623296822306
42.24266719793572,-71.12623296822306
42.24266719793572,-71.12623296822306
42.24266719793572,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719793582,-71.12623296822306
42.24266719807769,-71.12623296766449
42.24266719807769,-71.12623296766449
42.24266719807769,-71.12623296766449
42.24266719807769,-71.12623296766449
42.24267791744021,-71.12623353858778
42.24272459698612,-71.12638753439523
42.24273101933986,-71.12638707056448
42.24273101933986,-71.12638707056448
42.24273451898617,-71.1262318260939
42.24274661437622,-71.12638721758368
42.24274754671785,-71.12638775076542
42.24276525233282,-71.1302907645946
42.242775462795706,-71.12638748964243
42.242782035951485,-71.13028422292412
42.24278781726163,-71.12638760608588
42.242996006831,-71.12638953130786
42.24304389519286,-71.14333914512088
42.24306617810047,-71.143111539186
42.2430707800528,-71.14306453253266
42.24308893198244,-71.14283003683914
42.24310306165671,-71.14262870803351
42.24312796769159,-71.14227381814955
42.24314709601296,-71.14194255227875
42.24314844431058,-71.1322002388435
42.24314844431058,-71.1322002388435
42.24330030258365,-71.12638439075108
42.24331128430242,-71.13982068902938
42.24336701762114,-71.13004768315328
42.24337415681136,-71.1396021686281
42.24341720737224,-71.1377996318674
42.243432729232666,-71.13945539110831
42.243539259050216,-71.12997847855384
42.24358675602368,-71.1243723545108
42.24376008198287,-71.12988975389425
42.24378241135853,-71.13270205120902
42.243981689164976,-71.12366117732851
42.24398168952844,-71.12366117788167
42.24398377789812,-71.13831514447023
42.2439884130409,-71.11904746251537
42.243996756135445,-71.11904135964615
42.24403220763946,-71.13821729071267
42.24405831286501,-71.13378264116665
42.24405831286501,-71.13378264116665
42.24406696178016,-71.13378324975575
42.244072777623686,-70.99507456062729
42.24424191373079,-71.12322683384984
42.24426693511375,-71.12968773426964
42.24432751739237,-71.12621289529505
42.24440975960955,-71.12963203975382
42.244411365341975,-71.12290737758757
42.24442812601546,-71.13742923489677
42.244481158572334,-71.12637590458989
42.24456045508375,-71.12957327565917
42.24456915230774,-71.13715106796101
42.2446117821242,-71.13704199113525
42.24470052687168,-71.13685427163152
42.24477181728352,-71.13671351607788
42.244784704009966,-71.11924639108592
42.24486419073674,-71.12945496438601
42.244914763906976,-71.11723362143798
42.24494935810701,-71.12942240083115
42.24495510774436,-71.12942020311903
42.24496244771685,-71.13601703214961
42.24500618647859,-71.13608789206485
42.24500618647859,-71.13608789206485
42.24500618647859,-71.13608789206485
42.24501483550075,-71.13608850146493
42.24501811153607,-71.12471517691112
42.24505563780602,-71.13628715738005
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.245055637861306,-71.13628715760669
42.24512451036245,-71.11743226394181
42.2451575597593,-71.13528347482692
42.245187241347885,-71.13628697034589
42.24522023990755,-71.12612800489251
42.245435672959786,-71.12624017311823
42.24545760739601,-71.12607152467176
42.24550710635448,-71.1363511209022
42.24579092476575,-71.13635067335278
42.245835532779125,-71.1203446404382
42.245835532779125,-71.1203446404382
42.24583553277922,-71.1203446404382
42.24583553277922,-71.1203446404382
42.24607140517193,-71.12581341070444
42.24609328532123,-71.12584242477381
42.24609328532123,-71.12584242477381
42.24609328532123,-71.12584242477381
42.24609328572203,-71.12584242513495
42.24609328572203,-71.12584242513495
42.24609328572203,-71.12584242513495
42.24609328603863,-71.12584242498367
42.24613202738163,-71.12198316619246
42.2461981524924,-71.1288650851482
42.24629402232915,-71.13629063049453
42.24631591119573,-71.13628487566594
42.24631591119573,-71.13628487566594
42.24631591119573,-71.13628487566594
42.24631591119573,-71.13628487566594
42.24631591119573,-71.13628487566594
42.24631591152318,-71.1362848755527
42.24631591152318,-71.1362848755527
42.24631591152318,-71.1362848755527
42.24631591152318,-71.1362848755527
42.24631591152318,-71.1362848755527
42.24631591152318,-71.13628487555258
42.24631591152318,-71.13628487555258
42.24631591181646,-71.136284875686
42.24631591181657,-71.13628487568587
42.24631591181657,-71.13628487568587
42.2464339925167,-71.12867539168012
42.24649976679676,-71.12861973591535
42.24656291530307,-71.12107770293338
42.24657786316476,-71.1363935862855
42.24670563121968,-71.12845318942443
42.24682835274661,-71.11913507638616
42.24686614147679,-71.12540997160143
42.24709105595464,-71.12813527309154
42.24711144248851,-71.12162541996288
42.24716466369076,-71.12807258533354
42.247222984098045,-71.11272031461628
42.247222984098045,-71.11272031461628
42.24724622703015,-71.12800312224708
42.24730033083402,-71.12760355461292
42.24743128338845,-71.12784551869713
42.24747096878804,-71.12781172041697
42.24747097160031,-71.1278117180219
42.247576935690205,-71.12481211795924
42.247576935690205,-71.12481211795924
42.247576935690205,-71.12481211795924
42.24757693576956,-71.12481211788376
42.24757693576956,-71.12481211788376
42.24760704625919,-71.12484345080838
42.24760704625919,-71.12484345080838
42.24760704642632,-71.124843450689
42.24763576918753,-71.127667341963
42.2476519899235,-71.11607966746365
42.24766001298368,-71.12473309513962
42.24771396055642,-71.1276026074826
42.24777602828027,-71.12755727996827
42.24779491435758,-71.12233466627032
42.24788590268305,-71.11157455949518
42.24789066669734,-71.12023027551508
42.24789066669734,-71.12023027551508
42.24791685715068,-71.12728312565366
42.24794390556964,-71.12743467781527
42.24805258774629,-71.11646583846256
42.248052587746365,-71.11646583846256
42.248052587746365,-71.11646583846256
42.24815016032164,-71.13251217107174
42.248160136623866,-71.13248991144356
42.24818303076209,-71.13243882882536
42.24822001492403,-71.13235630847663
42.24822704513296,-71.12420224166489
42.24827183692801,-71.1241507393528
42.24827183692801,-71.1241507393528
42.24827183700121,-71.12415073910915
42.24827183700736,-71.12415073927718
42.24827183700736,-71.12415073927718
42.24827183700736,-71.12415073927718
42.24827616282271,-71.11191554908254
42.24830261462631,-71.1241802443353
42.24830261493395,-71.1241802440337
42.24830261493395,-71.1241802440337
42.24832517688564,-71.124098308477
42.248346494361016,-71.12420743038149
42.24836896251139,-71.11592816653908
42.24837007339899,-71.12292833704416
42.24839703064905,-71.1384275048339
42.24841561830496,-71.12400940865012
42.24843950349616,-71.12080041455211
42.248456693149386,-71.13849596891625
42.24850207886648,-71.1239244213669
42.2485574802212,-71.12692964204147
42.2485574802212,-71.12692964204147
42.2485574802212,-71.12692964204147
42.24855748058666,-71.12692964185791
42.24856383975839,-71.13165188892182
42.24858815200062,-71.1386817202564
42.24860967952284,-71.13156939848068
42.24861860998308,-71.1387222333954
42.24862317112677,-71.13872830025512
42.24882446392768,-71.13898180489592
42.24885782747371,-71.12357473149439
42.24887291367866,-71.12345329848806
42.248920757311886,-71.12351287298002
42.24892075766454,-71.12351287256797
42.24892075861974,-71.12351287165563
42.24892075861974,-71.12351287165563
42.24892075861974,-71.12351287165563
42.24892075861974,-71.12351287165563
42.24892075861974,-71.12351287165563
42.24892075861974,-71.12351287165563
42.24892075861974,-71.12351287165563
42.24893111585924,-71.1235023845709
42.24893510795656,-71.12131277564255
42.24894592592224,-71.12353968115775
42.24894592592224,-71.12353968115775
42.24894592592232,-71.12353968115762
42.248957466627104,-71.10980693548457
42.24901750405572,-71.13111077292743
42.24908247392335,-71.1146640874596
42.249084488865016,-71.13921403475142
42.24908459689829,-71.11650415931254
42.24913649863006,-71.13925249388946
42.24918134977492,-71.12323939457316
42.24919486175805,-71.12323533071715
42.24919486175805,-71.12323533071715
42.24920933990035,-71.13101500305297
42.249316364397096,-71.1393323183584
42.24934158858994,-71.13934279590893
42.24938629794899,-71.13097189061884
42.24938811424152,-71.12316734478257
42.24941877704763,-71.13936224768672
42.249428349722045,-71.12305639461887
42.24943637542387,-71.12299078573855
42.24946782810948,-71.12303780195107
42.2495082011226,-71.13095991839029
42.24955323829615,-71.13356557442526
42.24957702412048,-71.1138101758274
42.24968200567137,-71.12275638339177
42.24971149510181,-71.12639060561538
42.24971149510192,-71.12639060561526
42.24971149510192,-71.12639060561526
42.24977240199421,-71.12898080436914
42.249823806698494,-71.12262075796377
42.24987256228084,-71.11550573371944
42.24998556892131,-71.12236431830047
42.24999996202695,-71.12624943894964
42.25001559160142,-71.1224183555006
42.25001916434031,-71.12241458495072
42.2500198023904,-71.12255128749068
42.2500210622243,-71.12240455546582
42.250023560351565,-71.13092582830348
42.25002511482489,-71.12240830500613
42.25002511482489,-71.12240830500613
42.25002511482489,-71.12240830500613
42.25002511482489,-71.12240830500613
42.25002511482489,-71.12240830500613
42.25002511482489,-71.12240830500613
42.25002511482489,-71.12240830500613
42.25002511482489,-71.12240830500613
42.25002511482489,-71.12240830500613
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511496891,-71.12240830472511
42.25002511525104,-71.12240830537029
42.25002511525104,-71.12240830537029
42.25002511525104,-71.12240830537029
42.25002511525104,-71.12240830537029
42.25002511525104,-71.12240830537029
42.25002511525104,-71.12240830537029
